"STARTUP_ID","ORDER_ID","COUNTRY","REGION","PROFILE_CREATED","PROFILE_CREATION_DATE","CLOUD_USAGE","CLOUD","USAGE_COMPLETION_DATE","CASE_STUDY","CASE_STUDY_LAST_UPDATE_DATE","REF_ARCH","REF_ARCH_FILE_COUNT","REF_ARCH_WORKLOAD","REF_ARCH_COMMENTS","REF_ARCH_LAST_UPDATE_DATE","INTEGRATION_STRATEGY","IS_SOLUTION_FLAG","IS_SOLUTION","IS_INTEGRATION_FLAG","IS_DATE","ELEVATOR_PITCH","ELEVATOR_PITCH_LAST_UPDATE_DATE","VECTOR_LOGO","LOGO_FILE_COUNT","VECTOR_LOGO_LAST_UPDATE_DATE","PK_USAGE","PROMOTION_KIT_FLAG","MAIL_SENT","MAIL_SENT_DATE","NS_INTERNAL_ID","LAST_UPDATE_DATE","MC_COMPLETE_STATUS"
818,2879,"Switzerland","EMEA","Complete",23-AUG-19,42922.764102926713652,"Complete",28-APR-20,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,4267,23-AUG-19,"N"
3097,6269,"Brazil","LAD","Complete",11-AUG-20,0.0021943137,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,236641,11-AUG-20,"N"
1817,3893,"Belgium","EMEA","Incomplete",,1509.842249345018,"Complete",16-MAR-20,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,106812,05-JUN-21,"N"
1164,3223,"Finland","EMEA","Complete",21-OCT-19,618.890612932,"Complete",29-MAR-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,38105,31-MAR-22,"N"
32040,12819,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,904153,01-JAN-70,"N"
4065,6943,"United States of America","NAS","Complete",28-OCT-20,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,318462,28-OCT-20,"N"
2811,6009,"United States of America","NAS","Complete",19-JUN-20,0.0197925,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,9087,19-JUN-20,"N"
28131,11697,"United Kingdom","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,701002,01-JAN-70,"N"
20906,8453,"Brazil","LAD","Complete",28-MAY-21,2181.1317348888,"Complete",12-FEB-22,"Complete",23-JUN-22,"Complete",1,"Test Development Environment","null",23-JUN-22,"Complete","Yes","Currently, we use OCI bare metal GPU servers to run our simulations, as well as storage (buckets). We have also have customized OCI image for each of our applications for faster deployment, and used NFS (network file systems) for sharing folders among instances.","Yes",23-JUN-22,"Incomplete",,"Complete",2,24-JUN-22,"Complete","No","",,486426,24-JUN-22,"N"
20473,8294,"Brazil","LAD","Complete",28-APR-21,1199.378712172,"Complete",05-FEB-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,396099,07-FEB-22,"N"
4017,6903,"Belgium","EMEA","Complete",21-OCT-20,6383.55240531,"Complete",25-MAY-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,312570,21-OCT-20,"N"
19603,7930,"Croatia","EMEA","Complete",18-MAR-21,4129.45563171158,"Complete",06-NOV-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,413934,08-NOV-21,"N"
29736,12280,"Kenya","EMEA","Complete",18-MAR-22,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,751453,18-MAR-22,"N"
3214,6371,"United States of America","NAS","Incomplete",,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,251394,01-JAN-70,"N"
23246,9368,"Brazil","LAD","Complete",28-JAN-22,2973.382064093046,"Complete",05-FEB-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,593664,07-FEB-22,"N"
29396,12021,"Brazil","LAD","Complete",17-JUN-22,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,738631,17-JUN-22,"N"
30603,12445,"Brazil","LAD","Complete",08-APR-22,20.561975191,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,800764,08-APR-22,"N"
1262,3321,"Maldives","JAPAC","Incomplete",,642.305887318,"Complete",09-APR-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,53849,11-APR-22,"N"
832,2911,"Czech Republic","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,22306,01-JAN-70,"N"
3208,6367,"Mexico","LAD","Complete",11-MAR-21,2048.268227604,"Complete",25-MAY-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,251388,11-MAR-21,"N"
5237,7641,"Mexico","LAD","Complete",06-OCT-21,2814.685436949,"Complete",31-AUG-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,398634,06-OCT-21,"N"
4054,6929,"Malaysia","JAPAC","Complete",27-OCT-20,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,14922,27-OCT-20,"N"
2602,5835,"Slovenia","EMEA","Complete",22-MAY-20,8048.8619045837,"Complete",31-OCT-20,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,193853,22-MAY-20,"N"
612,2681,"Brazil","LAD","Incomplete",,0.044938973,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,19897,01-JAN-70,"N"
32416,12930,"Israel","EMEA","Incomplete",,1234.522710996,"Complete",03-JUL-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,920487,05-JUL-22,"N"
31787,12732,"Brazil","LAD","Complete",03-JUN-22,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,889902,03-JUN-22,"N"
31770,12728,"Brazil","LAD","Complete",03-JUN-22,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,888502,03-JUN-22,"N"
26554,11187,"Brazil","LAD","Complete",06-DEC-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,653769,06-DEC-21,"N"
945,3004,"Brazil","LAD","Complete",20-SEP-19,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,23440,20-SEP-19,"N"
2623,5842,"Ghana","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,196476,01-JAN-70,"N"
28878,11956,"Kenya","EMEA","Complete",16-FEB-22,100.340418436,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,721882,16-FEB-22,"N"
31642,12692,"Brazil","LAD","Complete",31-MAY-22,157.3768633711,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,883681,31-MAY-22,"N"
2431,5640,"Brazil","LAD","Complete",30-APR-20,1651.793222016,"Complete",02-OCT-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,167203,04-OCT-21,"N"
31259,12596,"United States of America","NAS","Incomplete",,0.005697917,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,851051,01-JAN-70,"N"
623,2702,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,10541,01-JAN-70,"N"
1108,3167,"United Kingdom","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,27831,01-JAN-70,"N"
2771,5957,"India","JAPAC","Complete",16-JUN-20,23819.366569226,"Complete",20-JUL-20,"Complete",08-SEP-20,"Complete",1,"Test Development Environment,Production Environment (Customer Facing),Production Environment (Internal Facing)","null",10-SEP-20,"Complete","Yes","We are using Oracle cloud through the Startup program","Yes",10-SEP-20,"Complete",08-SEP-20,"Complete",2,08-SEP-20,"Complete","No","Y",10-SEP-20,209370,10-SEP-20,"Y"
2564,5782,"Germany","EMEA","Incomplete",,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,189469,01-JAN-70,"N"
22493,9081,"United States of America","NAS","Complete",31-AUG-21,3052.280722772,"Complete",02-OCT-21,"Complete",12-APR-22,"Complete",1,"Production Environment (Customer Facing)","Currently installed on dedicated instances for customer prospects, not currently configured as a managed service",31-MAR-22,"Complete","No","While we have validated our software defined storage on OCI hardware instances, there is not yet a purpose built integration. We would like to discuss the best approach and options for providing as a managed service (dedicated/multi-tenant), etc.","Yes",29-MAR-22,"Complete",28-APR-22,"Complete",2,29-APR-22,"Complete","No","Y",28-APR-22,551880,28-APR-22,"Y"
721,2800,"Brazil","LAD","Complete",21-AUG-19,34959.152676154851606,"Complete",10-SEP-19,"Complete",24-MAR-20,"Complete",2,"All-In Production Environment","",19-MAR-20,"Complete","Yes","Hoje temos 70% de nossa infra-estrutura na oracle, envolvendo, capturas de dados como posts e stories e todo os projetos que envolvem o analytics, além de dos ambientes de testes e ambiente de desenvolvimento remoto.","Yes",19-MAR-20,"Complete",20-MAY-20,"Complete",2,07-MAY-20,"Complete","No","Y",20-MAY-20,20467,20-MAY-20,"Y"
717,2796,"Israel","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,20452,01-JAN-70,"N"
4421,7130,"Mexico","LAD","Complete",25-NOV-20,1689.534,"Complete",15-JAN-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,343075,17-JAN-22,"N"
1112,3170,"India","JAPAC","Complete",10-OCT-19,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,27832,10-OCT-19,"N"
20994,8488,"Spain","EMEA","Complete",02-JUN-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,490649,02-JUN-21,"N"
2086,4164,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,140925,01-JAN-70,"N"
4475,7170,"Argentina","LAD","Complete",30-NOV-20,310.062207387,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,347413,30-NOV-20,"N"
782,2843,"France","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,648,01-JAN-70,"N"
3224,6379,"Ireland","EMEA","Incomplete",,655.144089727,"Complete",02-JAN-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,253212,05-JUN-21,"N"
21439,8673,"Spain","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,513526,01-JAN-70,"N"
5132,7548,"Germany","EMEA","Complete",08-FEB-21,2839090.401559172462,"Complete",08-MAY-21,"Complete",13-MAR-22,"Complete",1,"Test Development Environment,Production Environment (Customer Facing),Production Environment (Internal Facing)","null",13-MAR-22,"Complete","No","","Yes",13-MAR-22,"Incomplete",,"Incomplete",,,"Complete","No","",,326841,13-MAR-22,"N"
26776,11227,"Brazil","LAD","Complete",13-DEC-21,2445.7711048607514,"Complete",27-FEB-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,660791,01-MAR-22,"N"
31631,12690,"Saudi Arabia","EMEA","Complete",26-MAY-22,203.3560158614,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,879748,26-MAY-22,"N"
4473,7169,"Poland","EMEA","Complete",30-NOV-20,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,323940,30-NOV-20,"N"
3652,6652,"United States of America","NAS","Complete",16-SEP-20,45626.458460482,"Complete",03-NOV-20,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,280703,16-SEP-20,"N"
21366,8642,"Brazil","LAD","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,510714,01-JAN-70,"N"
3149,6327,"Brazil","LAD","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,243574,01-JAN-70,"N"
2279,5512,"United States of America","NAS","Complete",08-APR-20,1277.603624646,"Complete",11-JUL-20,"Complete",03-MAY-20,"Complete",1,"","",03-MAY-20,"Complete","No","","Yes",03-MAY-20,"Complete",03-MAY-20,"Complete",2,03-MAY-20,"Complete","No","Y",14-JUL-20,154639,14-JUL-20,"Y"
5131,7547,"Brazil","LAD","Complete",27-JAN-21,5804.819958212249,"Complete",13-APR-21,"Complete",01-JUN-22,"Complete",1,"Test Development Environment,Backup Existing Environment,Production Environment (Customer Facing),Production Environment (Internal Facing),All-In Production Environment","null",21-SEP-21,"Complete","Yes","Yes. Our platform is based on Oracle Apex and for that, we use the Cloud autonomous database. And we have the ORDS and web server hosted on a compute instance.","Yes",21-SEP-21,"Complete",01-JUN-22,"Complete",2,30-MAY-22,"Complete","No","Y",01-JUN-22,391783,01-JUN-22,"Y"
21333,8617,"Brazil","LAD","Incomplete",,537.699823582,"Complete",11-JUN-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,508808,13-JUN-22,"N"
19938,8075,"United Kingdom","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,428928,01-JAN-70,"N"
1866,3944,"Brazil","LAD","Incomplete",,208.275593796,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,23267,01-JAN-70,"N"
3545,6581,"Germany","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,267684,01-JAN-70,"N"
21495,8709,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,517033,01-JAN-70,"N"
1921,3996,"United States of America","NAS","Incomplete",,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,122935,01-JAN-70,"N"
30642,12451,"United States of America","NAS","Incomplete",,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,805084,01-JAN-70,"N"
22990,9272,"United States of America","NAS","Complete",27-SEP-21,1410.97332,"Complete",06-NOV-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,582314,08-NOV-21,"N"
3183,6353,"Korea, Republic of","JAPAC","Complete",14-AUG-20,0.454589174,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,249951,14-AUG-20,"N"
3142,6322,"Korea, Republic of","JAPAC","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,241095,01-JAN-70,"N"
24324,10090,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,620362,01-JAN-70,"N"
26503,11179,"Brazil","LAD","Complete",07-DEC-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,653264,07-DEC-21,"N"
32259,12891,"Thailand","JAPAC","Complete",24-JUN-22,2.779113632,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,912075,24-JUN-22,"N"
23040,9289,"India","JAPAC","Complete",12-OCT-21,,"Incomplete",,"Complete",13-OCT-21,"Complete",1,"Test Development Environment,Production Environment (Customer Facing),Backup Existing Environment","null",12-OCT-21,"Complete","No","","Yes",12-OCT-21,"Complete",12-OCT-21,"Complete",4,13-OCT-21,"Incomplete","No","",,584524,12-OCT-21,"N"
3604,6622,"France","EMEA","Complete",17-SEP-20,0.000299182,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,275856,17-SEP-20,"N"
20239,8183,"Brazil","LAD","Complete",12-APR-21,560.412445446,"Complete",29-MAY-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,447294,31-MAY-22,"N"
20851,8443,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,483815,01-JAN-70,"N"
28693,11921,"Brazil","LAD","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,716057,01-JAN-70,"N"
1726,3804,"United States of America","NAS","Complete",14-APR-20,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,96575,14-APR-20,"N"
5128,7545,"India","JAPAC","Incomplete",,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,391784,01-JAN-70,"N"
24077,9920,"United States of America","NAS","Incomplete",,5289.846650075,"Complete",11-DEC-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,644921,13-DEC-21,"N"
1543,3622,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,81478,01-JAN-70,"N"
20367,8243,"Ireland","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,454863,01-JAN-70,"N"
2070,4147,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,128184,01-JAN-70,"N"
4651,7265,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,359104,01-JAN-70,"N"
2183,4261,"United States of America","NAS","Incomplete",,3610.653941526,"Complete",16-MAY-20,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,146592,17-MAY-21,"N"
23605,9604,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,600289,01-JAN-70,"N"
32406,12928,"India","JAPAC","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,920488,01-JAN-70,"N"
29588,12238,"Israel","EMEA","Complete",09-MAR-22,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,744431,09-MAR-22,"N"
3996,6872,"France","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,310051,01-JAN-70,"N"
4501,7180,"Brazil","LAD","Incomplete",,311.040439712,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,350059,01-JAN-70,"N"
2004,4080,"Saudi Arabia","EMEA","Complete",19-MAR-20,1147.6415864,"Complete",25-MAR-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,133382,19-MAR-20,"N"
4902,7400,"United States of America","NAS","Complete",12-JAN-21,1645.280369167,"Complete",14-JUL-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,376544,16-JUL-21,"N"
106,2505,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,7782,01-JAN-70,"N"
3805,6746,"Brazil","LAD","Incomplete",,112.223949487,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,289426,01-JAN-70,"N"
3691,6686,"Brazil","LAD","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,285998,01-JAN-70,"N"
21659,8806,"Germany","EMEA","Complete",21-JUL-21,6392.295071767,"Complete",14-AUG-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,528079,16-AUG-21,"N"
20222,8169,"United Kingdom","EMEA","Complete",22-JUL-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,446209,22-JUL-21,"N"
3551,6586,"United States of America","NAS","Complete",31-AUG-20,616.08196,"Complete",05-MAR-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,239541,07-MAR-22,"N"
2659,5868,"Canada","NAS","Incomplete",,4.96291081948,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,200026,01-JAN-70,"N"
1332,3402,"Brazil","LAD","Complete",07-DEC-19,316.499733802,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,10693,07-DEC-19,"N"
29082,11977,"Brazil","LAD","Complete",18-FEB-22,289.576522666,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,727907,18-FEB-22,"N"
