"ORDER_ID","STARTUP_ID","COUNTRY","EXTENSION","ENROLLMENT_DATE","NS_INTERNAL_ID","PAYING_CUSTOMER","PAYING_CUSTOMER_DATE","MIGRATION_STAGE","PRODUCTION_STAGE","MENTORSHIP_MILESTONES"
7266,4652,"Argentina","",10-DEC-20,359105,"",,,1,
7267,4654,"United States of America","",11-DEC-20,359109,"",,,1,
7305,4737,"Saudi Arabia","Y",16-DEC-20,371029,"",,5,1,
7306,4738,"Estonia","",16-DEC-20,371030,"Y",19-JUN-22,,2,
7307,4740,"United Kingdom","",16-DEC-20,371027,"",,,1,
7308,4741,"India","Y",15-DEC-20,369212,"",,,3,
7320,4764,"Macedonia, Republic of","Y",18-DEC-20,372543,"",,,1,
7321,4765,"Saudi Arabia","",18-DEC-20,372542,"",,,2,
7322,4766,"Russian Federation","",19-DEC-20,372546,"",,,1,
7323,4769,"United Kingdom","",17-DEC-20,372540,"",,,1,
7324,4770,"United Kingdom","",18-DEC-20,372544,"",,,1,
7325,4771,"Norway","",17-DEC-20,372541,"",,,1,
7326,4772,"United States of America","Y",17-DEC-20,372535,"",,,3,
7327,4773,"United States of America","",17-DEC-20,372536,"",,,1,
7328,4774,"United States of America","",17-DEC-20,372537,"",,,1,
7329,4775,"United States of America","Y",17-DEC-20,372538,"",,,2,
7330,4776,"United States of America","Y",18-DEC-20,372545,"Y",25-FEB-21,,3,
7332,4779,"Korea, Republic of","",17-DEC-20,372539,"Y",20-OCT-21,,3,
7333,4780,"India","Y",20-DEC-20,373436,"",,5,3,
7334,4785,"United States of America","",21-DEC-20,373437,"",,5,1,
7340,4803,"Mexico","",21-DEC-20,374238,"Y",13-APR-22,,2,
7342,4809,"Egypt","Y",21-DEC-20,374944,"Y",22-MAY-22,,2,
7343,4810,"Bosnia and Herzegovina","",21-DEC-20,374945,"",,,1,
7344,4811,"Saudi Arabia","Y",22-DEC-20,374949,"Y",13-DEC-21,,3,
7345,4813,"Australia","",21-DEC-20,374946,"",,,1,
7251,4626,"Saudi Arabia","",09-DEC-20,358202,"",,,1,
7252,4627,"Kenya","",09-DEC-20,358204,"",,,1,
7253,4630,"Brazil","Y",09-DEC-20,152107,"",,,1,
7254,4632,"United States of America","",09-DEC-20,358203,"",,,1,
7255,4634,"United Kingdom","",09-DEC-20,358201,"",,,1,
7346,4815,"India","Y",22-DEC-20,374948,"",,,1,
7347,4820,"Canada","Y",22-DEC-20,374943,"",,,2,
7348,4822,"United States of America","Y",22-DEC-20,374947,"",,5,3,
7360,4841,"Saudi Arabia","Y",22-DEC-20,375345,"",,,2,
7361,4842,"Saudi Arabia","",23-DEC-20,375348,"Y",17-OCT-21,,2,
7362,4843,"Saudi Arabia","",24-DEC-20,375350,"",,,2,
7363,4846,"Austria","",24-DEC-20,375351,"",,,1,
7364,4848,"United Kingdom","",22-DEC-20,375344,"",,,1,
7365,4850,"India","",23-DEC-20,375346,"",,,2,
7366,4853,"United States of America","Y",23-DEC-20,375347,"",,,1,
7367,4854,"Colombia","",24-DEC-20,375349,"",,,1,
7380,4864,"Colombia","",27-DEC-20,375544,"",,,1,
7381,4868,"Turkey","",28-DEC-20,375546,"Y",10-MAY-21,5,2,
7382,4869,"United Kingdom","",28-DEC-20,375545,"",,,1,
7383,4871,"India","",28-DEC-20,375746,"",,,1,
7384,4872,"Germany","Y",28-DEC-20,375744,"",,,1,
7385,4875,"United States of America","",28-DEC-20,375745,"",,,1,
7449,5012,"Latvia","Y",12-JAN-21,382019,"Y",03-MAY-21,,3,
7450,5014,"Bosnia and Herzegovina","",12-JAN-21,382018,"",,5,1,
7451,5016,"United Kingdom","Y",11-JAN-21,382017,"",,,3,
7563,5153,"United Kingdom","Y",27-JAN-21,393382,"",,,3,
7565,5157,"United States of America","Y",27-JAN-21,393384,"",,,2,
7566,5158,"Mexico","Y",27-JAN-21,393383,"",,,2,
7620,5203,"United States of America","",01-FEB-21,396405,"",,,1,
7440,4983,"United Arab Emirates","Y",07-JAN-21,378575,"",,,1,
7441,4986,"Canada","",07-JAN-21,379610,"",,,1,
7442,4988,"United States of America","",07-JAN-21,379611,"",,,1,
7443,4989,"Uruguay","",07-JAN-21,379612,"",,,1,
7444,4990,"United States of America","",09-JAN-21,379613,"",,,1,
7489,5058,"India","",18-JAN-21,386739,"",,,1,
7490,5059,"United Kingdom","",08-JAN-21,324836,"",,,1,
7491,5060,"United States of America","",17-JAN-21,386738,"",,,1,
7492,5061,"Argentina","Y",18-JAN-21,386740,"Y",25-AUG-21,4,3,
7498,5085,"Turkey","",20-JAN-21,387942,"",,,1,
7499,5086,"Turkey","Y",21-JAN-21,388655,"",,5,1,
7500,5087,"Turkey","Y",21-JAN-21,388656,"",,,2,
7501,5091,"United States of America","Y",20-JAN-21,388652,"",,,3,
7502,5092,"Colombia","",20-JAN-21,388653,"",,,1,
7503,5093,"Germany","Y",20-JAN-21,374738,"Y",13-MAR-21,5,3,
7504,5097,"Indonesia","Y",21-JAN-21,388654,"",,,2,
7540,5121,"Ireland","Y",25-JAN-21,391779,"",,,3,
7541,5124,"United Kingdom","Y",24-JAN-21,391776,"",,,2,
7543,5126,"United Kingdom","Y",26-JAN-21,391785,"Y",21-JUN-21,,3,
7545,5128,"India","",26-JAN-21,391784,"",,,1,
7546,5129,"Romania","",24-JAN-21,391775,"",,,1,
7480,5042,"India","Y",14-JAN-21,385135,"",,,2,
7481,5043,"Philippines","",14-JAN-21,385136,"",,,1,
7482,5044,"United States of America","",15-JAN-21,385141,"",,,1,
7483,5046,"Macedonia, Republic of","",14-JAN-21,385138,"",,,1,
7484,5047,"Ireland","",14-JAN-21,385137,"",,,1,
7485,5048,"Egypt","",16-JAN-21,385142,"",,,1,
7486,5049,"Kenya","",16-JAN-21,385143,"",,,1,
7487,5052,"United Kingdom","",15-JAN-21,385140,"",,,1,
7520,5101,"United States of America","",21-JAN-21,389159,"",,,1,
7521,5102,"United States of America","",21-JAN-21,389160,"",,,1,
7522,5103,"United States of America","",21-JAN-21,389161,"Y",01-NOV-21,,2,
7523,5104,"United States of America","",22-JAN-21,389164,"",,,1,
7524,5110,"United Kingdom","Y",22-JAN-21,389163,"",,,2,
7525,5111,"India","",21-JAN-21,389162,"",,,1,
7547,5131,"Brazil","Y",25-JAN-21,391783,"Y",22-JUN-21,5,3,
7548,5132,"Germany","Y",25-JAN-21,326841,"Y",15-JUL-21,,3,
7549,5134,"United States of America","",24-JAN-21,391777,"",,,1,
7550,5135,"United States of America","Y",25-JAN-21,391782,"",,,2,
7551,5136,"United States of America","",25-JAN-21,391781,"",,,1,
7552,5137,"United States of America","",25-JAN-21,390863,"Y",13-JUL-22,,2,
7553,5138,"United States of America","",25-JAN-21,391780,"",,,1,
7580,5162,"Saudi Arabia","Y",28-JAN-21,394287,"Y",10-MAY-21,19,2,
7581,5165,"United Kingdom","",28-JAN-21,394288,"",,,1,
7582,5166,"United Kingdom","",29-JAN-21,394289,"",,,1,
7583,5167,"United Kingdom","",30-JAN-21,394292,"",,,1,
7584,5168,"United Kingdom","",30-JAN-21,394293,"",,,1,
7585,5169,"India","Y",29-JAN-21,394290,"Y",21-MAR-22,,3,
7586,5172,"United States of America","",29-JAN-21,394291,"",,,1,
7600,5182,"United States of America","Y",31-JAN-21,395196,"",,,1,
7601,5183,"United States of America","",31-JAN-21,395195,"Y",18-DEC-21,,2,
7445,4997,"India","Y",10-JAN-21,381313,"",,,3,
7446,5000,"United States of America","",10-JAN-21,381311,"",,,1,
7447,5002,"Saudi Arabia","Y",10-JAN-21,381312,"",,,2,
7448,5005,"Belgium","",11-JAN-21,381314,"Y",03-MAY-21,,2,
7460,5022,"Canada","",13-JAN-21,384126,"",,,1,
7461,5023,"Saudi Arabia","Y",13-JAN-21,384127,"",,,1,
7462,5026,"United Kingdom","",12-JAN-21,384125,"",,,1,
7463,5027,"United States of America","Y",12-JAN-21,384124,"",,,2,
7464,5028,"United States of America","",13-JAN-21,384128,"",,,1,
7465,5030,"India","Y",12-JAN-21,379408,"Y",11-FEB-21,,3,
7466,5031,"India","Y",13-JAN-21,242043,"",,,2,
7494,5070,"India","",19-JAN-21,387243,"",,,1,
7495,5072,"Germany","",18-JAN-21,387241,"",,,1,
7496,5080,"South Africa","",19-JAN-21,387944,"",,,1,
7497,5084,"India","",19-JAN-21,387945,"",,,1,
7434,4955,"Canada","Y",06-JAN-21,378878,"Y",23-APR-22,,3,
7435,4956,"United States of America","Y",06-JAN-21,376949,"Y",28-JAN-21,,3,
7436,4957,"United States of America","",06-JAN-21,378880,"",,,1,
7560,5142,"United States of America","Y",26-JAN-21,334880,"",,,2,
7562,5148,"Thailand","Y",26-JAN-21,392680,"",,,3,
7648,5250,"Saudi Arabia","Y",07-FEB-21,399627,"Y",22-MAR-22,,3,
7659,5284,"Ireland","",10-FEB-21,402847,"",,,1,
7660,5286,"United Kingdom","",10-FEB-21,402846,"",,,1,
7661,5292,"Argentina","Y",09-FEB-21,402845,"",,,2,
7681,5309,"Saudi Arabia","",11-FEB-21,403865,"Y",23-APR-22,,2,
12284,29761,"United States of America","Y",07-MAR-22,751459,"",,,3,
7683,5322,"United States of America","Y",11-FEB-21,403864,"",,5,3,
7684,5324,"United States of America","Y",11-FEB-21,403863,"",,,2,
9519,23486,"Israel","",13-OCT-21,601391,"",,,,
12276,29719,"Chile","",04-MAR-22,747856,"",,,1,
7687,7382,"Korea, Republic of","Y",14-FEB-21,406990,"Y",10-AUG-21,,3,
7688,7491,"United States of America","Y",10-FEB-21,406986,"",,,2,
7689,7639,"Switzerland","",13-FEB-21,406987,"",,,1,
7690,7776,"Bangladesh","Y",13-FEB-21,406988,"",,5,2,
7691,8863,"United Kingdom","Y",15-FEB-21,408493,"Y",03-MAY-21,,3,
7692,9786,"Saudi Arabia","Y",15-FEB-21,408491,"Y",03-MAY-21,,3,
12277,29720,"United States of America","Y",04-MAR-22,747859,"Y",02-JUN-22,,3,
12285,29772,"India","Y",07-MAR-22,751457,"",,,3,
12286,29774,"United Kingdom","Y",07-MAR-22,751454,"",,,3,
12287,29781,"Romania","",08-MAR-22,755560,"",,,1,
12288,29782,"Germany","",08-MAR-22,755563,"Y",12-MAY-22,,2,
9526,23498,"Switzerland","",11-OCT-21,601390,"",,,1,
7621,5204,"United States of America","",01-FEB-21,397417,"",,,1,
7622,5206,"Mexico","Y",02-FEB-21,93543,"Y",14-AUG-21,4,3,
7623,5207,"Colombia","",03-FEB-21,398325,"",,,1,
7624,5208,"United States of America","",03-FEB-21,398326,"",,,1,
7625,5212,"Australia","",01-FEB-21,242046,"",,,1,
9527,23499,"Netherlands","",12-OCT-21,588641,"",,,2,
7627,5214,"India","Y",02-FEB-21,394691,"",,,2,
7628,5215,"Nigeria","",02-FEB-21,397421,"",,,1,
7629,5218,"India","",02-FEB-21,397419,"",,,1,
7630,5219,"Singapore","",03-FEB-21,397422,"",,,1,
7631,5222,"Romania","Y",03-FEB-21,397423,"Y",15-AUG-21,,3,
7658,5275,"United States of America","",02-FEB-21,397420,"Y",17-MAY-22,,2,
7708,9972,"Poland","",17-FEB-21,408490,"",,,2,
7709,9976,"Suriname *","Y",11-FEB-21,408496,"Y",29-JUN-22,,3,
7710,10060,"Chile","Y",17-FEB-21,408495,"",,,3,
7713,10063,"United States of America","Y",19-FEB-21,408507,"",,,1,
9530,23502,"United Arab Emirates","",12-OCT-21,831792,"",,,1,
7717,10141,"United States of America","Y",19-FEB-21,408504,"",,,3,
7718,10142,"Chile","Y",19-FEB-21,408497,"",,,1,
9533,23506,"United States of America","",12-OCT-21,601400,"",,,1,
9534,23507,"United States of America","",11-OCT-21,831891,"",,,1,
12310,29953,"United States of America","",13-MAR-22,763376,"",,,1,
11344,27492,"India","",05-JAN-22,682918,"",,,1,
7726,10403,"New Zealand","",16-FEB-21,408494,"Y",04-NOV-21,,2,
7727,10644,"United Kingdom","",18-FEB-21,408489,"",,,1,
9539,23517,"India","Y",11-OCT-21,601399,"",,,2,
12268,29696,"Brazil","",03-MAR-22,747857,"",,,2,
11345,27494,"India","",09-JAN-22,682920,"",,,1,
9542,23520,"Israel","",12-OCT-21,601392,"",,,3,
9561,23544,"United Kingdom","",14-OCT-21,600283,"",,,1,
12311,29956,"Suriname *","",14-MAR-22,763375,"",,,2,
12269,29708,"Egypt","",04-MAR-22,747850,"",,,1,
12270,29709,"Ethiopia","Y",04-MAR-22,747845,"",,,2,
11347,27496,"India","",06-JAN-22,682916,"",,,1,
12271,29710,"South Africa","Y",04-MAR-22,747852,"",,,1,
12309,29939,"Singapore","",14-MAR-22,763374,"",,,1,
9569,23555,"United Kingdom","Y",13-OCT-21,600281,"",,,2,
7632,5225,"Romania","Y",05-FEB-21,398638,"",,,1,
7633,5226,"India","",05-FEB-21,398637,"",,,1,
7634,5227,"Belgium","Y",05-FEB-21,396813,"Y",22-JUL-21,,3,
7635,5229,"United Kingdom","Y",05-FEB-21,398636,"Y",28-APR-22,,3,
7636,5230,"United Kingdom","",05-FEB-21,398635,"",,,1,
7637,5233,"United States of America","",04-FEB-21,398632,"Y",28-JUN-21,,3,
7638,5234,"United States of America","",04-FEB-21,398633,"",,,1,
7639,5235,"United States of America","Y",04-FEB-21,398625,"",,,2,
7640,5236,"United States of America","Y",04-FEB-21,398630,"Y",25-JAN-22,,3,
7641,5237,"Mexico","Y",05-FEB-21,398634,"Y",10-MAY-21,,3,
7642,5240,"Saudi Arabia","Y",04-FEB-21,398629,"Y",13-FEB-22,,3,
7643,5241,"Saudi Arabia","Y",04-FEB-21,398628,"",,,2,
7644,5242,"Qatar","",04-FEB-21,398626,"",,,1,
7645,5243,"Turkey","",05-FEB-21,323739,"",,,1,
7646,5246,"Iceland","",04-FEB-21,398631,"",,,2,
10385,24839,"United States of America","",08-NOV-21,629922,"",,,1,
7650,5259,"India","Y",08-FEB-21,400837,"",,,1,
7651,5260,"France","Y",08-FEB-21,400836,"",,,2,
7652,5262,"United Kingdom","Y",09-FEB-21,400844,"",,,3,
7653,5266,"Canada","Y",09-FEB-21,400843,"",,,2,
7655,5269,"Ireland","",09-FEB-21,400842,"",,,1,
7657,5273,"Denmark","Y",08-FEB-21,400838,"",,5,2,
12584,31209,"India","",04-MAY-22,850044,"",,,1,
9571,23557,"France","",15-OCT-21,831793,"",,,1,
9572,23559,"Poland","Y",14-OCT-21,600280,"Y",20-JUN-22,,3,
12317,29982,"Saudi Arabia","Y",16-MAR-22,779505,"",,,2,
12318,29985,"Saudi Arabia","",15-MAR-22,779509,"",,,1,
11644,28059,"United States of America","",30-JAN-22,701103,"",,,1,
9576,23566,"United Arab Emirates","",13-OCT-21,600282,"",,,1,
12272,29711,"Nigeria","Y",04-MAR-22,747854,"",,,1,
12273,29712,"Spain","Y",04-MAR-22,747843,"",,4,3,
11625,27989,"Brazil","Y",24-JAN-22,697684,"",,,3,
9580,23570,"United Kingdom","",14-OCT-21,600285,"",,,1,
11351,27500,"Thailand","Y",11-JAN-22,682917,"",,,3,
12319,29990,"United States of America","Y",15-MAR-22,661287,"",,,1,
7833,19356,"United States of America","",23-FEB-21,410424,"Y",07-SEP-21,,2,
7834,19357,"United States of America","",23-FEB-21,410440,"Y",08-MAY-21,,3,
7835,19358,"United States of America","Y",23-FEB-21,410426,"",,,3,
7836,19360,"Canada","",12-FEB-21,410441,"",,,1,
7837,19361,"Canada","",22-FEB-21,410457,"",,,1,
7838,19364,"United States of America","",10-FEB-21,410454,"Y",07-OCT-21,,2,
7839,19365,"United States of America","",10-FEB-21,410428,"",,,1,
12312,29961,"Saudi Arabia","",15-MAR-22,779507,"",,,1,
11641,28032,"India","",27-JAN-22,699695,"",,,1,
9588,23578,"Netherlands","",12-SEP-21,600284,"",,,1,
12313,29967,"Singapore","Y",14-MAR-22,764776,"",,,3,
11621,27971,"Poland","Y",24-JAN-22,697585,"",,,2,
9591,23585,"India","",14-OCT-21,600288,"",,,1,
11622,27973,"United Kingdom","",24-JAN-22,697586,"",,,1,
12314,29968,"Switzerland","",15-MAR-22,764774,"",,,1,
11642,28051,"Brazil","Y",20-JAN-22,699696,"",,,3,
7906,19465,"Germany","",24-FEB-21,404170,"",,,3,
11623,27974,"Germany","",23-JAN-22,697584,"",,,1,
7823,19346,"United Kingdom","",13-FEB-21,410406,"",,,1,
12315,29980,"Kenya","",15-MAR-22,759099,"",,,1,
12316,29981,"Saudi Arabia","Y",15-MAR-22,779506,"",,,1,
9601,23601,"United States of America","",12-SEP-21,600293,"",,,1,
9602,23602,"United States of America","",12-SEP-21,600290,"",,,1,
7829,19352,"United States of America","",22-FEB-21,410446,"",,,1,
7830,19353,"United States of America","",23-FEB-21,410439,"Y",10-MAY-21,,2,
7831,19354,"United States of America","",23-FEB-21,410443,"Y",14-OCT-21,,2,
7832,19355,"United States of America","",23-FEB-21,410463,"Y",27-JUL-21,,3,
12524,31015,"United Kingdom","",25-APR-22,834901,"",,,1,
11930,28724,"India","Y",10-FEB-22,716055,"",,,2,
12525,31019,"Germany","",25-APR-22,834900,"",,,1,
12526,31026,"Brazil","Y",25-APR-22,834801,"",,,3,
12527,31028,"United States of America","Y",25-APR-22,834800,"",,,1,
12528,31030,"United States of America","Y",24-APR-22,834799,"",,,1,
10289,24634,"Hungary","",04-NOV-21,622558,"",,,2,
12529,31038,"India","",24-APR-22,834899,"",,,1,
12002,29286,"Russian Federation","",17-FEB-22,831794,"",,,2,
12577,31174,"United States of America","",04-MAY-22,847836,"",,,1,
12578,31175,"United States of America","",03-MAY-22,847833,"",,,1,
12579,31176,"United States of America","",03-MAY-22,847834,"",,,1,
12580,31177,"United States of America","",03-MAY-22,847733,"",,,1,
12581,31189,"Estonia","",03-MAY-22,847734,"Y",02-JUN-22,,3,
12582,31190,"Switzerland","",04-MAY-22,847835,"",,,1,
11692,28121,"Brazil","Y",28-JAN-22,701007,"",,,2,
11693,28125,"India","",29-JAN-22,701005,"",,,1,
12530,31039,"United Kingdom","Y",26-APR-22,837210,"",,,1,
12531,31040,"Ukraine","",26-APR-22,837211,"",,,1,
12532,31042,"United States of America","Y",27-APR-22,837212,"",,,1,
12583,31191,"South Africa","",03-MAY-22,847735,"",,,1,
11695,28129,"Poland","",30-JAN-22,701003,"",,,2,
11696,28130,"France","Y",28-JAN-22,701102,"",,10,3,
11697,28131,"United Kingdom","",30-JAN-22,701002,"",,,1,
9902,24047,"Netherlands","",26-OCT-21,613728,"",,,2,
11187,26554,"Brazil","Y",03-DEC-21,653769,"",,,1,
11188,26557,"United States of America","",03-DEC-21,653772,"",,,1,
11189,26558,"United States of America","",03-DEC-21,653771,"",,,1,
11314,27103,"United States of America","Y",26-DEC-21,669532,"",,,2,
11316,27142,"Ukraine","",20-DEC-21,669632,"",,,2,
11190,26579,"India","",05-DEC-21,654964,"",,,2,
11191,26594,"United States of America","",05-DEC-21,654965,"",,,1,
11192,26595,"United States of America","",05-DEC-21,654966,"",,,1,
11193,26597,"United States of America","Y",06-DEC-21,655870,"",,,1,
11194,26607,"India","",06-DEC-21,655869,"",,,1,
11196,26627,"France","",06-DEC-21,12140,"",,,3,
11197,26629,"Saudi Arabia","",06-DEC-21,655867,"",,,2,
11198,26657,"United Kingdom","Y",07-DEC-21,657679,"",,,1,
11199,26658,"United Kingdom","",07-DEC-21,657680,"",,,1,
11200,26661,"United States of America","",07-DEC-21,657681,"",,,1,
11201,26667,"United Kingdom","Y",08-DEC-21,659682,"",,,1,
11202,26678,"Saudi Arabia","",08-DEC-21,659681,"",,,1,
11203,26681,"United States of America","",08-DEC-21,659685,"",,,1,
11204,26682,"Canada","",08-DEC-21,659684,"",,,1,
11205,26695,"Brazil","",08-DEC-21,421266,"",,,1,
11206,26711,"Brazil","Y",08-DEC-21,659683,"",,,1,
8126,20141,"Brazil","Y",25-MAR-21,439148,"Y",05-MAY-22,,3,
8127,20142,"India","",28-MAR-21,439152,"",,,1,
8128,20143,"India","",28-MAR-21,439153,"",,,2,
8129,20152,"Russian Federation","",27-MAR-21,439149,"",,,2,
8130,20153,"United States of America","Y",27-MAR-21,439150,"",,,1,
8131,20154,"United States of America","",27-MAR-21,439151,"",,,1,
10327,24692,"United States of America","",04-NOV-21,622575,"",,,1,
8308,20529,"United States of America","",28-APR-21,466945,"",,,1,
8309,20530,"Estonia","",28-APR-21,466949,"Y",04-JAN-22,,3,
8310,20540,"Saudi Arabia","",28-APR-21,466946,"",,5,2,
8311,20541,"Spain","Y",28-APR-21,466947,"",,,1,
8312,20542,"Austria","",29-APR-21,466953,"",,,2,
8313,20543,"Australia","",28-APR-21,466952,"",,,,
8314,20544,"Singapore","",28-APR-21,466951,"",,,1,
8315,20545,"India","",28-APR-21,466950,"",,,2,
8316,20555,"United States of America","Y",28-APR-21,466948,"Y",03-JUN-22,,3,
8328,20588,"Tanzania *, United Republic of","",30-APR-21,468752,"",,,1,
8329,20589,"Germany","Y",01-MAY-21,468755,"Y",08-JUL-21,4,3,
8330,20590,"Peru","",28-APR-21,468749,"",,,1,
8331,20591,"United States of America","",01-MAY-21,468753,"",,,1,
8332,20592,"Chile","Y",02-MAY-21,468758,"",,,1,
8334,20595,"Brazil","Y",30-APR-21,468751,"",,,3,
8335,20596,"Brazil","",02-MAY-21,468756,"",,,1,
8336,20602,"India","Y",30-APR-21,468750,"",,,1,
8337,20605,"India","",01-MAY-21,468754,"",,,1,
9001,22125,"United States of America","",25-JUL-21,545270,"",,,1,
9002,22134,"United States of America","Y",12-AUG-21,545267,"",,,3,
11233,26813,"Malaysia","Y",12-DEC-21,638560,"",,,3,
11234,26814,"Singapore","",12-DEC-21,664720,"",,,1,
11235,26832,"Saudi Arabia","",13-DEC-21,664719,"",,,2,
11236,26833,"Brazil","",13-DEC-21,664722,"",,,2,
11237,26849,"Hong Kong, Special Administrative Region of China","",13-DEC-21,667127,"",,,1,
11238,26850,"India","",14-DEC-21,667126,"",,3,2,
11240,26862,"Germany","Y",14-DEC-21,667122,"",,,3,
11241,26863,"France","Y",14-DEC-21,667124,"",,,3,
11242,26884,"India","",15-DEC-21,667128,"",,,2,
11243,26899,"United States of America","",15-DEC-21,667129,"",,,1,
11244,26912,"Germany","",15-DEC-21,667125,"",,,1,
11245,26913,"France","",15-DEC-21,667123,"",,,1,
11261,26933,"France","",16-DEC-21,667723,"",,,1,
11262,26934,"Estonia","",16-DEC-21,667724,"",,,2,
11263,26939,"United States of America","",16-DEC-21,667825,"",,,1,
11264,26940,"United States of America","Y",17-DEC-21,667826,"",,,3,
11281,26992,"France","",16-NOV-21,13722,"",,,1,
8921,21909,"Australia","",03-AUG-21,536714,"",,,1,
10498,25215,"Brazil","",02-NOV-21,635021,"",,,1,
10499,25216,"Brazil","",12-NOV-21,635023,"",,,1,
8533,21104,"Puerto Rico","",07-JUN-21,496481,"",,,1,
8534,21105,"France","Y",07-JUN-21,491955,"Y",16-APR-22,10,3,
8535,21112,"Saudi Arabia","",07-JUN-21,496478,"",,,1,
8536,21113,"Uganda","",08-JUN-21,496480,"",,,2,
8537,21114,"Germany","",07-JUN-21,496476,"",,,1,
8538,21116,"Norway","Y",08-JUN-21,496479,"",,,2,
8548,21149,"United States of America","",09-JUN-21,498790,"",,,1,
8549,21161,"Spain","Y",09-JUN-21,498791,"",,,3,
8551,21170,"Brazil","Y",09-JUN-21,498793,"",,,3,
8570,21217,"United States of America","Y",13-JUN-21,501193,"Y",29-DEC-21,,3,
8581,21263,"Viet Nam","",16-JUN-21,505505,"",,,1,
8601,21285,"Australia","",16-JUN-21,505411,"",,,1,
8602,21286,"Australia","",17-JUN-21,505414,"",,,1,
8603,21291,"Mexico","",17-JUN-21,505415,"",,,1,
8604,21294,"China","",16-JUN-21,505410,"",,,1,
8605,21295,"Philippines","",17-JUN-21,505412,"",,,1,
8607,21297,"Saudi Arabia","Y",17-JUN-21,505405,"",,,2,
8608,21298,"United Arab Emirates","",17-JUN-21,505406,"",,,1,
8609,21299,"South Africa","Y",18-JUN-21,505407,"",,,2,
11282,26994,"Brazil","Y",22-NOV-21,668926,"",,4,3,
11283,27003,"United States of America","",16-NOV-21,668927,"",,,1,
11284,27004,"United States of America","",24-NOV-21,668928,"",,,1,
11317,27148,"Egypt","",29-DEC-21,669633,"",,,1,
11321,27250,"United States of America","Y",30-DEC-21,671744,"",,,3,
11322,27268,"Taiwan","",31-DEC-21,671644,"",,,1,
8009,19738,"India","Y",02-MAR-21,417668,"Y",04-MAY-22,,3,
8010,19742,"United Arab Emirates","",02-MAR-21,417669,"",,,1,
8011,19746,"United Kingdom","Y",02-MAR-21,417667,"",,,3,
8012,19753,"United States of America","",02-MAR-21,417666,"",,,1,
8612,21308,"Latvia","",20-JUN-21,506707,"",,,1,
8613,21319,"Saudi Arabia","",20-JUN-21,506706,"",,,1,
12893,32266,"Spain","",21-JUN-22,912077,"",,,1,
9084,22509,"Brazil","Y",23-AUG-21,468547,"",,,1,
12894,32269,"United States of America","",22-JUN-22,913072,"",,,1,
12895,32275,"Japan","",22-JUN-22,913078,"",,,1,
8321,20564,"Switzerland","Y",29-APR-21,347199,"",,,1,
8322,20567,"Australia","Y",30-APR-21,468150,"Y",10-MAY-21,,2,
8323,20569,"United States of America","Y",29-APR-21,468146,"",,,2,
8325,20575,"Canada","",29-APR-21,468147,"",,,1,
8326,20576,"Spain","",29-APR-21,15893,"",,,1,
8327,20577,"Spain","",30-APR-21,416760,"",,,1,
8610,21302,"Spain","Y",18-JUN-21,505409,"",,,1,
9003,22135,"United States of America","Y",13-AUG-21,545271,"",,,2,
11307,27045,"United States of America","Y",19-DEC-21,669433,"",,,1,
9006,22140,"United States of America","",14-AUG-21,545275,"Y",10-JAN-22,,2,
9007,22143,"Singapore","",17-MAY-21,482713,"",,,1,
11308,27046,"United States of America","",19-DEC-21,669430,"",,,1,
9009,22145,"Algeria","",24-JUL-21,545259,"",,,1,
9010,22147,"Singapore","Y",28-JUL-21,545262,"",,,1,
9011,22148,"India","",10-AUG-21,545264,"",,,1,
9012,22149,"Poland","",04-AUG-21,525662,"",,,1,
9013,22150,"France","",13-AUG-21,545258,"Y",25-SEP-21,,2,
12896,32284,"India","Y",22-JUN-22,913074,"",,,2,
9014,22151,"Saudi Arabia","",13-AUG-21,545256,"",,,1,
9016,22154,"China","",12-AUG-21,545260,"",,,1,
11353,27502,"Singapore","",09-JAN-22,682919,"",,,1,
11355,27504,"United Kingdom","Y",05-JAN-22,682915,"",,,1,
11356,27505,"Germany","",09-JAN-22,682913,"",,,1,
11357,27506,"Germany","Y",05-JAN-22,489635,"",,,3,
11358,27507,"Germany","Y",10-JAN-22,682910,"",,,1,
11359,27508,"Iceland","Y",11-JAN-22,682911,"",,,2,
11360,27519,"Russian Federation","",05-JAN-22,682914,"",,,1,
11361,27520,"United Arab Emirates","",10-JAN-22,682912,"",,,1,
11362,27528,"United States of America","",08-JAN-22,682930,"",,,1,
11363,27529,"United States of America","",10-JAN-22,682923,"",,,1,
11364,27530,"United States of America","",04-JAN-22,682927,"",,,1,
11365,27531,"United States of America","",11-JAN-22,682925,"",,,1,
11366,27532,"United States of America","",04-JAN-22,682929,"",,,1,
11367,27533,"United States of America","",04-JAN-22,682922,"",,,1,
11368,27534,"United States of America","",06-JAN-22,682921,"",,,1,
11369,27535,"United States of America","Y",06-JAN-22,682928,"",,,3,
11370,27536,"United States of America","",10-JAN-22,682926,"",,,1,
11371,27537,"United States of America","Y",05-JAN-22,682931,"",,,1,
11372,27538,"United States of America","Y",07-JAN-22,682932,"",,,3,
11373,27539,"United States of America","",06-JAN-22,682924,"",,,2,
7929,19601,"Australia","",25-FEB-21,413935,"",,,1,
7930,19603,"Croatia","Y",26-FEB-21,413934,"",,,3,
7931,19604,"Saudi Arabia","Y",28-FEB-21,413932,"",,,1,
