"STARTUP_ID","ORDER_ID","SPM","MONTH","SUM(USED_AMOUNT_CD)","SUM(PAYG_AMOUNT_CD)","SUM(PROMO_AMOUNT_CD)"
4741,7308,"11783022",01-JAN-21,746.410900375,0,746.410900375
2755,5944,"11345039",01-JAN-21,14.4266176142,0,14.4266176142
1441,3520,"11107664",01-JAN-21,147.642466376,0,147.642466376
4469,7166,"11768428",01-JAN-21,25.41136526,0,25.41136526
1390,3469,"11098630",01-JAN-21,488.6478416,0,488.6478416
181,2560,"10918043",01-JAN-21,560.954526855,102.417333668,458.537193187
4053,6928,"11742734",01-JAN-21,11.946439028,0,11.946439028
2863,6061,"11342132",01-OCT-20,0,0,0
2806,6004,"11343460",01-OCT-20,10844.495970393,0,10844.495970393
1461,3540,"11106300",01-OCT-20,66.270642801,0,66.270642801
1441,3520,"11107664",01-OCT-20,160.714264644,0,160.714264644
2310,5547,"11284090",01-OCT-20,87.472944115,0,87.472944115
807,2868,"11006432",01-OCT-20,3.852476795,0,3.852476795
2980,6172,"11356735",01-OCT-20,0,0,0
662,2741,"10974461",01-OCT-20,1348.104428457,0,1348.104428457
826,2905,"11012809",01-OCT-20,352.265605813,0,352.265605813
1201,3260,"11078500",01-OCT-20,0,0,0
7776,7690,"12460284",01-JUN-22,33.356489383,0,33.356489383
26341,11155,"17260963",01-JUN-22,0,0,0
22206,9022,"16316621",01-JUN-22,0,0,0
5259,7650,"12230993",01-JUN-22,0,0,0
1021,3080,"11050279",01-OCT-20,3033.267393048,1782.054531804,1251.212861244
1301,3360,"11084517",01-OCT-20,140.403166082,0,140.403166082
3806,6747,"11710830",01-OCT-20,161.342187635,0,161.342187635
3824,6763,"11716038",01-OCT-20,6.2624979554,0,6.2624979554
264,2643,"10935881",01-OCT-20,94.383995494,0,94.383995494
1403,3482,"11098888",01-OCT-20,42.882886779,0,42.882886779
182,2561,"10918050",01-OCT-20,70.123623565,0,70.123623565
3183,6353,"11377243",01-JUN-22,0,0,0
1969,4043,"11248293",01-OCT-20,23.377847534,0,23.377847534
1274,3333,"11083044",01-OCT-20,8.578674567,0,8.578674567
4228,7024,"11749914",01-JUN-22,13.30322304,0,13.30322304
1130,3188,"11066241",01-OCT-20,0,0,0
3397,6471,"11559462",01-OCT-20,0,0,0
2126,4204,"11261807",01-OCT-20,0.608295981,0,0.608295981
2002,4078,"11248984",01-OCT-20,72.475084233,0,72.475084233
2003,4079,"11251147",01-OCT-20,1542.203004519,1275.051258883,267.151745636
1242,3301,"11080841",01-OCT-20,182.82684,0,182.82684
2373,5590,"11301575",01-OCT-20,105.549157347608,0,105.549157347608
3733,6702,"11592695",01-OCT-20,13.58503444,0,13.58503444
2690,5886,"11335821",01-SEP-21,89.72058024,0,89.72058024
1445,3524,"11107572",01-SEP-21,487.656921494,0,487.656921494
1026,3085,"11052543",01-SEP-21,71.896555575,0,71.896555575
1361,3440,"11094009",01-SEP-21,489.162600511,0,489.162600511
3154,6332,"11374725",01-OCT-20,0,0,0
1361,3440,"11094009",01-OCT-20,540.267984243,540.267984243,0
1968,4042,"11250289",01-OCT-20,48.262619545,0,48.262619545
1913,3989,"11233025",01-OCT-20,160.992843296,2.067145379,158.925697917
2815,6020,"11341789",01-SEP-21,251.3585198225,251.3585198225,0
1130,3188,"11066241",01-SEP-21,57.8134404074,0,57.8134404074
682,2762,"10985996",01-OCT-20,37.884503405,0,37.884503405
1193,3252,"11077314",01-SEP-21,399.334445231,378.006886692,21.327558539
1183,3242,"11076109",01-SEP-21,47.57542377,0,47.57542377
1817,3893,"11195942",01-OCT-20,0.0008604966,0,0.0008604966
2384,5601,"11305966",01-OCT-20,76.192246503,0,76.192246503
2223,4302,"11276036",01-OCT-20,98.569501416,0,98.569501416
1162,3221,"11072320",01-OCT-20,88.546033139,0,88.546033139
814,2875,"11009951",01-OCT-20,197.994906663,197.994906663,0
1481,3560,"11108427",01-OCT-20,465.13365208,306.517993614,158.615658466
1866,3944,"11223795",01-OCT-20,5.026268111,0,5.026268111
3221,6376,"11375754",01-OCT-20,37.878321261,0,37.878321261
2809,6007,"11339725",01-JAN-22,0.618391658,0,0.618391658
1765,3843,"11173754",01-OCT-20,120.365054142,0,120.365054142
1594,3673,"11129944",01-JUN-22,308.8567813615,308.8567813615,0
1892,3966,"11234542",01-OCT-20,22.2846475583,0,22.2846475583
2225,4303,"11275957",01-OCT-20,153.361970302,0,153.361970302
2763,5949,"11345118",01-OCT-20,626.107204817,0,626.107204817
124,2523,"10911967",01-OCT-20,419.143252059,0,419.143252059
1853,3927,"11215733",01-OCT-20,5.026268111,0,5.026268111
1931,4005,"11237427",01-OCT-20,7370.50190167,6434.236212537,936.265689133
1282,3341,"11083156",01-OCT-20,396.457363905,180.769563982,215.687799923
2323,5560,"11288296",01-OCT-20,15.7271396695,0,15.7271396695
1023,3082,"11050121",01-OCT-20,0,0,0
2068,4145,"11256461",01-OCT-20,23.530797101,0,23.530797101
1084,3143,"11060386",01-OCT-20,455.125030518,0,455.125030518
1555,3634,"11115503",01-OCT-20,130.335709604,21.167655443,109.168054161
4684,7280,"11782334",01-SEP-21,0,0,0
926,2986,"11019746",01-OCT-20,382.409256075,382.409256075,0
3634,6643,"11583649",01-OCT-20,13.39494168,0,13.39494168
20907,8454,"15359413",01-JUN-22,27.255109454,0,27.255109454
4068,6946,"11741614",01-OCT-20,0,0,0
20938,8462,"15360660",01-FEB-22,0,0,0
1943,4022,"11240590",01-OCT-20,152.328458278,0,152.328458278
3235,6388,"11383434",01-OCT-20,323.697911078,0,323.697911078
923,2982,"11019420",01-OCT-20,0,0,0
3054,6231,"11361734",01-OCT-20,0.000767667,0,0.000767667
268,2647,"10939973",01-OCT-20,8.675485656,0,8.675485656
32086,12825,"21924929",01-JUN-22,1.0744272,0,1.0744272
2877,6074,"11340338",01-OCT-20,222.113782915,0,222.113782915
2739,5935,"11338900",01-OCT-20,0.415110315,0,0.415110315
2811,6009,"11345571",01-OCT-20,0.0197925,0,0.0197925
21453,8678,"15552332",01-JUL-22,233.046724277,233.046724277,0
5230,7636,"12230377",01-JUL-22,0.022575974,0,0.022575974
3585,6608,"11573544",01-OCT-20,0,0,0
1661,3740,"11143648",01-OCT-20,0,0,0
27125,11315,"17358461",01-JUN-22,53.038878368,0,53.038878368
2636,5853,"11336949",01-OCT-20,0,0,0
26863,11241,"17323999",01-JUN-22,3315.641303076,0,3315.641303076
3797,6739,"11711088",01-JUN-22,6.27478731,0,6.27478731
2806,6004,"11343460",01-NOV-20,6270.562861695,0,6270.562861695
2982,6174,"11358741",01-JAN-22,107.040362117,0,107.040362117
4075,6950,"11743183",01-NOV-20,321.186259963,0,321.186259963
2654,5864,"11337338",01-OCT-20,50.727647523,0,50.727647523
2451,5668,"11307521",01-JAN-22,117.869928686,0,117.869928686
4232,7025,"11747758",01-NOV-21,28.5044832,0,28.5044832
21319,8613,"15412478",01-SEP-21,0,0,0
3502,6541,"11567452",01-NOV-20,0.00161669803,0,0.00161669803
4738,7306,"11786584",01-SEP-21,14.2522416,0,14.2522416
1068,3127,"11058362",01-NOV-20,13.43567355,0,13.43567355
3836,6772,"11711372",01-NOV-20,0,0,0
715,2794,"10997492",01-SEP-21,10.97647746,10.97647746,0
2701,5903,"11336288",01-NOV-20,0,0,0
2755,5944,"11345039",01-NOV-20,6.33758187,0,6.33758187
3183,6353,"11377243",01-NOV-20,0.119982847,0,0.119982847
1593,3672,"11125902",01-NOV-20,867.500656172,0,867.500656172
2625,5844,"11334927",01-NOV-20,2066.68769652,0,2066.68769652
4077,6952,"11741461",01-NOV-20,0,0,0
4225,7022,"11748413",01-NOV-20,0.47489809,0,0.47489809
3761,6720,"11642249",01-NOV-20,348.88386991345,0,348.88386991345
117,2516,"10912057",01-NOV-20,355.256953939,355.256953939,0
3822,6761,"11712270",01-NOV-20,131.709462551,0,131.709462551
1422,3501,"11095347",01-NOV-20,0,0,0
2228,4306,"11276117",01-NOV-20,1926.56838013,1926.56838013,0
3010,6187,"11354905",01-NOV-20,68.5052395013,0,68.5052395013
2363,5582,"11285319",01-NOV-20,113.1155496,0,113.1155496
664,2743,"10970574",01-NOV-20,3363.317257548,2537.929086807,825.388170741
3450,6503,"11565569",01-NOV-20,674.017576559,0,674.017576559
3444,6497,"11563965",01-NOV-20,47.667407944,0,47.667407944
1919,3994,"11237316",01-NOV-20,0,0,0
2003,4079,"11251147",01-NOV-20,1386.522863334,668.119608938,718.403254396
3917,6810,"11715736",01-NOV-20,298.8504111523,0,298.8504111523
1302,3361,"11084334",01-NOV-20,50.565949706,0,50.565949706
4227,7023,"11748877",01-NOV-20,0.052005715,0,0.052005715
3128,6305,"11373461",01-NOV-20,2.021631845,0,2.021631845
3051,6228,"11363998",01-NOV-20,94.69715577,0,94.69715577
1952,4030,"11243732",01-NOV-20,137.933613979,0,137.933613979
3580,6607,"11571575",01-NOV-20,6.40062,0,6.40062
3915,6808,"11715505",01-NOV-20,33.63267405,0,33.63267405
1583,3662,"11117754",01-NOV-20,29.154407679,0,29.154407679
2143,4222,"11262049",01-NOV-20,719.940004132,0,719.940004132
1445,3524,"11107572",01-NOV-20,140.866912961,0,140.866912961
19935,8072,"15268453",01-SEP-21,394.0076463,394.0076463,0
3777,6730,"11642336",01-NOV-20,0,0,0
182,2561,"10918050",01-NOV-20,93.56174881,0,93.56174881
3449,6502,"11563790",01-NOV-20,190.836505241,0,190.836505241
720,2799,"10998068",01-JUN-22,399.423057891,399.423057891,0
5087,7500,"11906267",01-JUN-22,4.344949011,0,4.344949011
21453,8678,"15552332",01-JUN-22,583.874649024,583.874649024,0
20426,8284,"15303605",01-JUN-22,6651.751149756,0,6651.751149756
1685,3764,"11161701",01-NOV-20,14.76878694,0,14.76878694
289,2669,"10953508",01-NOV-20,27.345415822,0,27.345415822
827,2906,"11015860",01-NOV-20,163.97672175,0,163.97672175
2924,6123,"11350864",01-SEP-21,7.78151964,0,7.78151964
2756,5945,"11341002",01-NOV-20,38.052125379,0,38.052125379
22068,8972,"16246539",01-SEP-21,8.1192465593981,0,8.1192465593981
4398,7119,"11766408",01-JAN-22,301.389767482,245.191711809,56.198055673
5016,7451,"11862382",01-SEP-21,132.63757176,0,132.63757176
5162,7580,"12016265",01-SEP-21,42.7567248,0,42.7567248
1545,3624,"11109301",01-SEP-21,83.043104528,0,83.043104528
3861,6780,"11715085",01-NOV-20,101.00773068,0,101.00773068
1203,3262,"11078905",01-NOV-20,38.8771815,0,38.8771815
3931,6822,"11728384",01-NOV-20,18.824772238,0,18.824772238
808,2869,"11006419",01-NOV-20,17.36778036,0,17.36778036
28615,11913,"17492912",01-JUN-22,208.8040438769,0,208.8040438769
27504,11355,"17368575",01-JUN-22,0,0,0
931,2989,"11020033",01-NOV-20,41.51181126,0,41.51181126
2226,4304,"11274305",01-NOV-20,174.227069316,0,174.227069316
2763,5949,"11345118",01-NOV-20,257.995487102,0,257.995487102
1864,3942,"11223636",01-NOV-20,25.913843196,0,25.913843196
1928,4002,"11237388",01-NOV-20,15.51462426,0,15.51462426
2368,5585,"11287076",01-NOV-20,19.20968751,0,19.20968751
241,2620,"10925943",01-NOV-20,18.65811126,0,18.65811126
1948,4026,"11245596",01-NOV-20,35.17719798,0,35.17719798
1282,3341,"11083156",01-NOV-20,1060.725188845,1060.725188845,0
674,2753,"10989974",01-NOV-20,12.25974633,0,12.25974633
1382,3461,"11100199",01-NOV-20,0.0001340768,0,0.0001340768
4310,7067,"11754193",01-NOV-20,243.790180141,0,243.790180141
2410,5627,"11304519",01-NOV-20,18.697025477,0,18.697025477
3664,6658,"11584686",01-NOV-20,104.07019356,0,104.07019356
27816,11587,"17457856",01-JUN-22,168.869041519,0,168.869041519
2816,6021,"11343765",01-NOV-20,213.877936056,213.877936056,0
4262,7040,"11750548",01-JUN-22,22.493490855166781,0,22.493490855166781
923,2982,"11019420",01-NOV-20,0,0,0
28861,11954,"17538664",01-APR-22,4.64260098,0,4.64260098
2347,5577,"11288816",01-NOV-20,0,0,0
4221,7020,"11749959",01-NOV-20,3.07570099,0,3.07570099
830,2909,"11015502",01-NOV-20,364.09045407,364.09045407,0
2336,5570,"11284652",01-NOV-20,0,0,0
1961,4037,"11251997",01-NOV-20,8.28146796,0,8.28146796
2879,6076,"11340503",01-NOV-20,25.9201581,0,25.9201581
3167,6344,"11380891",01-NOV-20,0,0,0
2636,5853,"11336949",01-NOV-20,0,0,0
3302,6436,"11385053",01-DEC-20,160.3708568637,0,160.3708568637
3124,6302,"11373534",01-NOV-20,1.4336,0,1.4336
2122,4200,"11257082",01-NOV-20,13.43652804,0,13.43652804
3824,6763,"11716038",01-SEP-21,8.710465576,0,8.710465576
30168,12350,"18344631",01-JUN-22,0,0,0
3973,6846,"11729000",01-JUN-22,25.041323361,25.041323361,0
2335,5569,"11284620",01-NOV-20,18.36087099,0,18.36087099
2733,5929,"11332617",01-NOV-20,97.442555463,0,97.442555463
1424,3503,"11099472",01-JUN-22,1058.244272053,1058.244272053,0
1508,3587,"11110341",01-SEP-21,0,0,0
2509,5727,"11329193",01-NOV-20,899.283736045,0,899.283736045
3630,6642,"11583814",01-NOV-20,44.64,0,44.64
1988,4066,"11253515",01-NOV-20,131.20966395,0,131.20966395
2739,5935,"11338900",01-NOV-20,0.57243573,0,0.57243573
2427,5631,"11310989",01-NOV-20,70.391673136,7.322736503,63.068936633
3479,6526,"11564917",01-NOV-20,22.96974195,0,22.96974195
951,3010,"11023834",01-NOV-20,0.059037988,0,0.059037988
1560,3639,"11112067",01-DEC-20,13.062460379,0,13.062460379
2880,6077,"11346458",01-NOV-20,0,0,0
3829,6768,"11711491",01-NOV-20,6.563653537,0,6.563653537
1441,3520,"11107664",01-DEC-20,152.633376323,0,152.633376323
4035,6910,"11740074",01-DEC-20,275.845546609,0,275.845546609
4398,7119,"11766408",01-DEC-20,3.347746428,0,3.347746428
669,2748,"10989660",01-DEC-20,259.731743901,259.731743901,0
2516,5733,"11323365",01-DEC-20,18.488171088,0,18.488171088
1262,3321,"11082159",01-DEC-20,13.790226046,0,13.790226046
4122,6980,"11743782",01-DEC-20,0.764056482,0,0.764056482
904,2963,"11018963",01-DEC-20,75.078877119,75.078877119,0
4269,7044,"11750633",01-DEC-20,6.979126412,0,6.979126412
2311,5548,"11281796",01-DEC-20,13.8099366328,0,13.8099366328
3822,6761,"11712270",01-DEC-20,275.626369129,0,275.626369129
3133,6310,"11380329",01-DEC-20,38.833351249,0,38.833351249
1365,3444,"11094143",01-DEC-20,0,0,0
725,2805,"10999083",01-DEC-20,773.1782362648,773.1782362648,0
28366,11882,"17490322",01-JUN-22,2574.644912766,0,2574.644912766
4740,7307,"11786566",01-DEC-20,1.520468464,0,1.520468464
2690,5886,"11335821",01-DEC-20,80.116127831,0,80.116127831
2815,6020,"11341789",01-DEC-20,169.423684832,0,169.423684832
20513,8305,"15315456",01-JUN-22,120.529412801,76.605059602,43.924353199
3128,6305,"11373461",01-DEC-20,2.839443545,0,2.839443545
3183,6353,"11377243",01-DEC-20,0.334606327,0,0.334606327
1278,3337,"11082895",01-DEC-20,45.260133097,0,45.260133097
2162,4241,"11265546",01-DEC-20,438.3422607445,438.3422607445,0
4078,6953,"11743254",01-DEC-20,3.243239243,0,3.243239243
1508,3587,"11110341",01-DEC-20,0,0,0
1593,3672,"11125902",01-JUN-22,9628.9865742306,9628.9865742306,0
4180,7006,"11747396",01-DEC-20,8.23389726105,0,8.23389726105
4516,7185,"11771030",01-DEC-20,0,0,0
1401,3480,"11096800",01-DEC-20,7.19478313,0,7.19478313
21034,8499,"15369580",01-JAN-22,0,0,0
3824,6763,"11716038",01-DEC-20,8.0183116006,0,8.0183116006
3227,6382,"11383531",01-JUN-22,24.197064048,0,24.197064048
2592,5826,"11328471",01-DEC-20,6.167661644,0,6.167661644
20215,8165,"15293080",01-SEP-21,26.25445899,0,26.25445899
2435,5644,"11307390",01-DEC-20,0.4640571925,0,0.4640571925
3450,6503,"11565569",01-DEC-20,9.561452152,0,9.561452152
781,2842,"11000976",01-DEC-20,175.719502994,0,175.719502994
1445,3524,"11107572",01-DEC-20,144.936128588,0,144.936128588
4027,6907,"11734965",01-DEC-20,252.9912306821,0,252.9912306821
4811,7344,"11820790",01-DEC-20,7.76041699,0,7.76041699
2965,6161,"11353201",01-DEC-20,56.460168058,0,56.460168058
1481,3560,"11108427",01-DEC-20,485.318429381,122.397669535,362.920759846
4095,6958,"11743500",01-JUN-22,4411.438972996559,1705.151552689559,2706.287420307
1981,4060,"11248699",01-JUN-22,0.878127287,0.878127287,0
5214,7627,"12144871",01-JAN-22,26.53892516,0,26.53892516
3776,6729,"11641918",01-DEC-20,66.148557098,0,66.148557098
237,2616,"10925808",01-DEC-20,0.647081722,0,0.647081722
22831,9196,"16740234",01-SEP-21,4.610542321,0,4.610542321
640,2718,"10968185",01-DEC-20,21.039916009,0,21.039916009
4183,7009,"11747956",01-DEC-20,14.025611,0,14.025611
3400,6472,"11561210",01-DEC-20,36.551383068,0,36.551383068
922,2981,"11019048",01-DEC-20,189.795811628,0,189.795811628
1863,3941,"11223502",01-DEC-20,99.654593604,0,99.654593604
1920,3995,"11237244",01-DEC-20,57.656792187,0,57.656792187
3571,6604,"11568969",01-DEC-20,286.244696681,0,286.244696681
1853,3927,"11215733",01-DEC-20,5.006000901,0,5.006000901
22327,9028,"16394505",01-APR-22,0,0,0
1582,3661,"11117544",01-DEC-20,234.296771871,0,234.296771871
637,2715,"10972168",01-DEC-20,166.736372835,0,166.736372835
241,2620,"10925943",01-DEC-20,19.197244137,0,19.197244137
931,2989,"11020033",01-DEC-20,42.689331705,0,42.689331705
2282,5514,"11283624",01-DEC-20,0,0,0
1878,3954,"11238081",01-DEC-20,302.148138734,0,302.148138734
705,2784,"10990253",01-DEC-20,27.646343362,0,27.646343362
3096,6268,"11370457",01-SEP-21,6.49225395,6.49225395,0
3434,6490,"11565900",01-DEC-20,17.096613379,0,17.096613379
1086,3145,"11056576",01-DEC-20,172.818384317,0,172.818384317
20296,8188,"15300854",01-JUN-22,0,0,0
21430,8669,"15512393",01-JUN-22,32.464516141,8.983045726,23.481470415
22884,9221,"16753561",01-JUN-22,0,0,0
30487,12410,"18356058",01-JUN-22,67.709128324,0,67.709128324
3689,6684,"11589816",01-DEC-20,3837.353017971,0,3837.353017971
1931,4005,"11237427",01-DEC-20,6618.695045768,6618.695045768,0
2907,6104,"11350775",01-DEC-20,208.640437564,208.640437564,0
1988,4066,"11253515",01-DEC-20,134.349012485,4.694202498,129.654809987
1363,3442,"11093780",01-DEC-20,88.286517536,0,88.286517536
3842,6775,"11711794",01-DEC-20,520.365959139,0,520.365959139
2880,6077,"11346458",01-DEC-20,0,0,0
31977,12793,"21874530",01-JUN-22,39.39113169,0,39.39113169
3469,6522,"11566390",01-DEC-20,19.493512109,0,19.493512109
3045,6222,"11365729",01-DEC-20,0.89963,0,0.89963
3934,6825,"11726728",01-DEC-20,5.842575,0,5.842575
30661,12457,"18372650",01-JUN-22,69.651621415,0,69.651621415
3433,6489,"11564039",01-DEC-20,188.158500049,0,188.158500049
1910,3987,"11239856",01-DEC-20,318.266163009,0,318.266163009
1875,3952,"11233752",01-DEC-20,13.302,0,13.302
862,2921,"11017148",01-DEC-20,86.665634424,0,86.665634424
809,2870,"11006396",01-JAN-21,527.1459078736,0,527.1459078736
4850,7365,"11823143",01-JAN-21,13.211562516,0,13.211562516
2815,6020,"11341789",01-JAN-21,280.684949569,0,280.684949569
281,2660,"10941507",01-JAN-21,512.565245595,512.565245595,0
882,2941,"11018527",01-JAN-21,296.205,296.205,0
4684,7280,"11782334",01-JAN-21,0,0,0
683,2763,"10986015",01-JAN-21,74.51457817,74.51457817,0
1201,3260,"11078500",01-JAN-21,0,0,0
3315,6442,"11483112",01-JAN-21,0,0,0
3776,6729,"11641918",01-SEP-21,52.102086932,0,52.102086932
21533,8721,"15809290",01-SEP-21,170.48875192,0,170.48875192
3129,6306,"11378262",01-JAN-21,0,0,0
1885,3960,"11234477",01-JAN-21,0.237117125,0,0.237117125
31219,12588,"19188518",01-JUN-22,11.794947409,0,11.794947409
1481,3560,"11108427",01-JAN-21,493.892810865,493.892810865,0
2695,5901,"11332245",01-JAN-21,273.688013032,0,273.688013032
4842,7361,"11823045",01-SEP-21,152.9916552,0,152.9916552
30643,12452,"18373257",01-JUN-22,0,0,0
684,2764,"10986029",01-JAN-21,195.372261465,195.372261465,0
1142,3198,"11071710",01-JAN-21,178.749965382,0,178.749965382
1361,3440,"11094009",01-JAN-21,537.804457725,0,537.804457725
1126,3185,"11068547",01-JAN-21,356.553763889,356.553763889,0
785,2846,"11001339",01-JAN-21,1289.6546725664,1289.6546725664,0
5012,7449,"11864266",01-JAN-21,6.673668525,0,6.673668525
2402,5621,"11304269",01-JAN-21,0,0,0
19821,8042,"14306262",01-SEP-21,134.645765752,0,134.645765752
4540,7204,"11771564",01-JAN-21,26.455896,0,26.455896
21161,8549,"15376277",01-SEP-21,14.3402184,0,14.3402184
1101,3160,"11065797",01-JAN-21,0.076786337,0,0.076786337
2760,5948,"11343107",01-JAN-21,3.097050164,0,3.097050164
5222,7631,"12144903",01-SEP-21,96.859539978,96.859539978,0
2735,5931,"11338846",01-JAN-21,15.052835881,0,15.052835881
3872,6785,"11716992",01-JAN-21,0,0,0
4932,7425,"11836349",01-JAN-21,3.685575845,0,3.685575845
1130,3188,"11066241",01-JAN-21,68.427154142,0,68.427154142
3285,6423,"11399333",01-JAN-21,54.935903812,0,54.935903812
720,2799,"10998068",01-JAN-21,159.380925645,0,159.380925645
3903,6800,"11717666",01-JAN-21,24.560946577,0,24.560946577
5124,7541,"11934579",01-SEP-21,38.223460294,0,38.223460294
2393,5606,"11300158",01-JAN-21,147.277146567,0,147.277146567
4056,6931,"11740456",01-JAN-21,0,0,0
2813,6011,"11343472",01-JAN-21,0,0,0
3472,6525,"11566798",01-JAN-21,15.58937449,0,15.58937449
2342,5574,"11286610",01-JAN-21,576.268473346,576.268473346,0
1903,3981,"11236647",01-JAN-21,106.397044864,0,106.397044864
4645,7260,"11778004",01-JAN-21,1.732771559,0,1.732771559
2225,4303,"11275957",01-JAN-21,158.476228443,0,158.476228443
2336,5570,"11284652",01-JAN-21,0,0,0
3689,6684,"11589816",01-JAN-21,3937.754853296,0,3937.754853296
108,2507,"10912076",01-JAN-21,5735.157193833,0,5735.157193833
2123,4201,"11258977",01-JAN-21,179.468541621,0,179.468541621
2524,5741,"11327416",01-JAN-21,386.994947833,386.994947833,0
3758,6716,"11592702",01-JAN-21,115.466853363,0,115.466853363
4926,7422,"11830461",01-JAN-21,268.042866623,0,268.042866623
4501,7180,"11769048",01-JAN-21,11.765398535,0,11.765398535
4236,7028,"11750037",01-JAN-21,335.500800012,0,335.500800012
4103,6961,"11743750",01-JAN-21,16.288098813,0,16.288098813
3642,6646,"11586026",01-JUN-22,13.037988052,0,13.037988052
4573,7227,"11774205",01-JAN-21,290.2344,0,290.2344
4413,7128,"11765209",01-JAN-21,288.0024,0,288.0024
4128,6985,"11744160",01-JAN-21,0.592397228,0,0.592397228
26934,11262,"17325014",01-MAR-22,78.687456402,0,78.687456402
22556,9091,"16578761",01-MAR-22,1518.56802391,0,1518.56802391
25075,10465,"17233158",01-MAR-22,7.074164515,0,7.074164515
4373,7108,"11757568",01-JAN-21,288.0024,0,288.0024
20206,8163,"15294300",01-MAR-22,1449.518874095,0,1449.518874095
3934,6825,"11726728",01-JAN-21,0,0,0
2769,5955,"11341226",01-JAN-21,14.180253616,0,14.180253616
3829,6768,"11711491",01-JAN-21,144.089745969,0,144.089745969
3167,6344,"11380891",01-JAN-21,0,0,0
4328,7078,"11753871",01-JAN-21,7.726755961,0,7.726755961
2327,5562,"11284461",01-JAN-21,0,0,0
1662,3741,"11145580",01-JAN-21,675.377551315,0,675.377551315
4850,7365,"11823143",01-FEB-21,11.933024208,0,11.933024208
952,3011,"11025632",01-FEB-21,0,0,0
2806,6004,"11343460",01-FEB-21,800.078383312,0,800.078383312
2646,5859,"11337290",01-FEB-21,181.568820346,0,181.568820346
5031,7466,"11863047",01-FEB-21,11.830152796,0,11.830152796
4956,7435,"11831148",01-JAN-21,2800.616750098,321.60365488,2479.013095218
2765,5951,"11341133",01-JAN-21,0,0,0
4534,7200,"11771562",01-JAN-21,11.532,0,11.532
1705,3784,"11158037",01-JAN-21,0.518417462,0,0.518417462
26746,11223,"17302924",01-JUN-22,77.289830854,11.222926591,66.066904263
3841,6774,"11712826",01-JAN-21,0,0,0
2585,5821,"11328331",01-MAR-22,57.756193882745,57.756193882745,0
26744,11221,"17266130",01-JUL-22,93.942554741,93.942554741,0
4027,6907,"11734965",01-FEB-21,341.126750585,341.126750585,0
1583,3662,"11117754",01-FEB-21,29.3382378254,0,29.3382378254
2143,4222,"11262049",01-FEB-21,662.538715916,0,662.538715916
2066,4143,"11260326",01-FEB-21,51.569230134,0,51.569230134
5241,7643,"12198343",01-FEB-21,29.726687967,0,29.726687967
5126,7543,"11962352",01-FEB-21,43.258957702,0,43.258957702
1960,4036,"11251946",01-FEB-21,0,0,0
4078,6953,"11743254",01-FEB-21,2.941237208,0,2.941237208
1083,3142,"11054290",01-JUN-22,262.96671307,262.96671307,0
1142,3198,"11071710",01-FEB-21,71.974395878,0,71.974395878
2467,5684,"11317132",01-FEB-21,33.346386166,0,33.346386166
4180,7006,"11747396",01-FEB-21,7.109523277,0,7.109523277
3637,6645,"11585562",01-FEB-21,94.273881968,94.273881968,0
3580,6607,"11571575",01-FEB-21,59.643571448,0,59.643571448
3449,6502,"11563790",01-FEB-21,118.943949633,0,118.943949633
4046,6924,"11742803",01-FEB-21,34.746473876,0,34.746473876
238,2617,"10927867",01-SEP-21,10.425606883,10.425606883,0
2401,5620,"11302461",01-FEB-21,445.076209228,0,445.076209228
3797,6739,"11711088",01-SEP-21,7.1261208,0,7.1261208
1969,4043,"11248293",01-FEB-21,21.115475192,0,21.115475192
2593,5827,"11328343",01-FEB-21,16.153854357,0,16.153854357
4128,6985,"11744160",01-FEB-21,4.931465771,0,4.931465771
3221,6376,"11375754",01-FEB-21,34.156376834,0,34.156376834
20071,8106,"15279742",01-JAN-22,32.608931806,0,32.608931806
4535,7201,"11771569",01-FEB-21,10.949081264,0,10.949081264
3003,6182,"11357056",01-FEB-21,19.005677376,0,19.005677376
3083,6261,"11362234",01-FEB-21,613.492502648,613.492502648,0
22985,9268,"16788208",01-JUN-22,318.880516141,318.880516141,0
3804,6745,"11643530",01-SEP-21,3.60231882,0,3.60231882
2332,5566,"11290848",01-SEP-21,975.2120784,349.45099476,625.76108364
21564,8749,"15876794",01-MAR-22,736.752077643,736.752077643,0
4310,7067,"11754193",01-FEB-21,1.073408784,0,1.073408784
4068,6946,"11741614",01-FEB-21,38.905473348,0,38.905473348
2599,5832,"11330309",01-FEB-21,197.289014018,197.289014018,0
3406,6476,"11559106",01-FEB-21,26.738946612,0,26.738946612
22155,9017,"16290702",01-JAN-22,14.031382006,0,14.031382006
119,2518,"10910087",01-FEB-21,2277.7557225235,696.3299062895,1581.425816234
4413,7128,"11765209",01-FEB-21,260.1312,0,260.1312
3825,6764,"11714047",01-FEB-21,58.382612965,0,58.382612965
5016,7451,"11862382",01-FEB-21,31.014281284,0,31.014281284
3306,6438,"11461111",01-FEB-21,0,0,0
2668,5876,"11335746",01-FEB-21,662.4068282988,0,662.4068282988
2021,4100,"11259594",01-FEB-21,72.442484995,0,72.442484995
3761,6720,"11642249",01-FEB-22,1908.735777955,1908.735777955,0
4303,7062,"11754167",01-FEB-21,485.070877598,0,485.070877598
927,2987,"11019738",01-FEB-22,198.244478282,198.244478282,0
26850,11238,"17325858",01-JAN-22,0,0,0
